State,BRANCH NAME,VillageName,Center,Customer_Name,OutStanding_Principal,Num_Days_SinceLAstDue,Bucket_Name
S2,HAD,194,13,C60058,37460,0,Current (0 Days)
S2,HAD,194,10,C60059,37462,0,Current (0 Days)
S2,AMB,226,45,C60060,37460,0,Current (0 Days)
S2,HAD,194,10,C60061,37462,0,Current (0 Days)
S2,HAD,194,13,C60062,37460,0,Current (0 Days)
S2,AMB,226,86,C60063,46831,0,Current (0 Days)
S2,HAD,194,13,C60064,37460,0,Current (0 Days)
S3,RUN,755,64,C60065,37460,0,Current (0 Days)
S2,HAD,194,44,C60066,37462,0,Current (0 Days)
S2,DEU,436,13,C60067,37144,0,Current (0 Days)
S2,DEU,436,13,C60068,37144,0,Current (0 Days)
S2,DEU,436,13,C60069,37144,0,Current (0 Days)
S2,DEU,436,13,C60070,37144,0,Current (0 Days)
S2,DEU,436,13,C60071,37467,0,Current (0 Days)
S2,DEU,436,13,C60072,37144,0,Current (0 Days)
S2,MEH,405,99,C60073,16645,0,Current (0 Days)
S2,MEH,405,99,C60074,16645,0,Current (0 Days)
S2,MEH,405,99,C60075,16645,0,Current (0 Days)
S2,MEH,405,12,C60076,37144,0,Current (0 Days)
S2,PAI,328,14,C60077,46830,0,Current (0 Days)
S2,NAI,201,33,C60078,37144,0,Current (0 Days)
S2,MEH,402,11,C60079,37144,0,Current (0 Days)
S2,AMB,347,45,C60080,37462,0,Current (0 Days)
S2,MEH,401,10,C60081,37460,0,Current (0 Days)
S2,MEH,401,10,C60082,37144,0,Current (0 Days)
S2,MEH,401,10,C60083,37788,0,Current (0 Days)
S2,MEH,401,10,C60084,37144,0,Current (0 Days)
S2,MEH,401,10,C60085,37144,0,Current (0 Days)
S2,NIL,357,69,C60086,37460,0,Current (0 Days)
S2,NIL,738,13,C60087,37462,0,Current (0 Days)
S1,SIR,745,13,C60088,37462,0,Current (0 Days)
S3,SAK,766,80,C60089,37460,0,Current (0 Days)
S3,SAK,766,80,C60090,37460,0,Current (0 Days)
S3,SAK,773,13,C60091,38110,0,Current (0 Days)
S3,SAK,773,13,C60092,38110,0,Current (0 Days)
S3,SAK,768,91,C60093,37468,0,Current (0 Days)
S3,BAH,756,80,C60094,37468,0,Current (0 Days)
S3,BAH,775,13,C60095,37782,0,Current (0 Days)
S3,BAH,775,13,C60096,37460,0,Current (0 Days)
S3,BAH,775,13,C60097,37460,0,Current (0 Days)
S3,BAG,756,77,C60098,37468,0,Current (0 Days)
S3,BAG,750,59,C60099,37464,0,Current (0 Days)
S3,BAG,773,10,C60100,37144,0,Current (0 Days)
S3,BAH,756,80,C60101,37468,0,Current (0 Days)
S2,AUR,239,13,C60102,37144,0,Current (0 Days)
S2,JIN,215,61,C60103,13620,0,Current (0 Days)
S2,AUR,239,13,C60104,37144,0,Current (0 Days)
S2,JIN,216,74,C60105,23559,0,Current (0 Days)
S2,JIN,216,61,C60106,26257,0,Current (0 Days)
S2,AUR,239,13,C60107,37144,0,Current (0 Days)
S5,BHA,766,12,C60108,37467,0,Current (0 Days)
S1,CHA,639,12,C60109,37464,0,Current (0 Days)
S1,CHA,642,13,C60110,34682,0,Current (0 Days)
S2,DEU,436,13,C60111,37144,0,Current (0 Days)
S2,AUR,239,13,C60112,37144,0,Current (0 Days)
S1,CHA,642,94,C60113,37469,0,Current (0 Days)
S2,AHM,354,13,C60114,34680,0,Current (0 Days)
S2,PAI,245,40,C60115,46830,0,Current (0 Days)
S2,AHM,354,13,C60116,37462,0,Current (0 Days)
S2,AHM,353,11,C60117,26257,0,Current (0 Days)
S1,GAN,484,13,C60118,26252,0,Current (0 Days)
S1,GAN,484,13,C60119,37460,0,Current (0 Days)
S1,GAN,484,13,C60120,37460,0,Current (0 Days)
S1,GAN,484,12,C60121,26252,0,Current (0 Days)
S1,GAN,484,12,C60122,37460,0,Current (0 Days)
S1,GAN,485,76,C60123,38106,0,Current (0 Days)
S1,TUR,587,12,C60124,37790,0,Current (0 Days)
S2,NAN,196,12,C60125,37469,0,Current (0 Days)
S1,SIR,477,13,C60126,37462,0,Current (0 Days)
S1,BAL,517,23,C60127,37790,0,Current (0 Days)
S1,BAL,517,22,C60128,37462,0,Current (0 Days)
S1,BAL,517,22,C60129,37462,0,Current (0 Days)
S1,BAL,517,22,C60130,37462,0,Current (0 Days)
S5,JAP,776,13,C60131,37137,0,Current (0 Days)
S5,JAP,776,13,C60132,37137,0,Current (0 Days)
S1,RAM,635,13,C60133,37468,0,Current (0 Days)
S1,RAM,635,13,C60134,37144,0,Current (0 Days)
S5,BHA,777,12,C60135,37137,0,Current (0 Days)
S5,BHA,777,12,C60136,37137,0,Current (0 Days)
S1,HOL,637,13,C60137,37464,0,Current (0 Days)
S3,LAH,777,12,C60138,38108,0,Current (0 Days)
S1,HOL,638,12,C60139,37462,0,Current (0 Days)
S1,HOS,735,62,C60140,37464,0,Current (0 Days)
S3,LAH,776,12,C60141,37460,0,Current (0 Days)
S1,HOL,637,13,C60142,37464,0,Current (0 Days)
S1,HOL,636,12,C60143,37468,0,Current (0 Days)
S1,HOL,636,12,C60144,37468,0,Current (0 Days)
S1,HOL,638,63,C60145,37464,0,Current (0 Days)
S1,HOL,638,73,C60146,37464,0,Current (0 Days)
S5,GAR,749,55,C60147,37137,0,Current (0 Days)
S5,GAR,749,55,C60148,46427,0,Current (0 Days)
S3,BAG,772,10,C60149,37464,0,Current (0 Days)
S5,GAR,749,55,C60150,46427,0,Current (0 Days)
S3,NAR,749,68,C60151,37464,0,Current (0 Days)
S3,BAG,743,65,C60152,37137,0,Current (0 Days)
S3,NAR,756,66,C60153,37467,0,Current (0 Days)
S3,NAR,756,66,C60154,37467,0,Current (0 Days)
S4,PAT,750,13,C60155,37137,0,Current (0 Days)
S1,KRI,654,11,C60156,37469,0,Current (0 Days)
S1,KRI,650,81,C60157,26608,0,Current (0 Days)
S1,HOL,638,12,C60158,37144,0,Current (0 Days)
S1,RAM,635,13,C60159,37469,0,Current (0 Days)
S1,SOR,545,46,C60160,37460,0,Current (0 Days)
S1,HOS,515,71,C60161,37144,0,Current (0 Days)
S1,HOS,737,21,C60162,37468,0,Current (0 Days)
S1,CHA,642,13,C60163,37462,0,Current (0 Days)
S1,HOS,735,42,C60164,17025,0,Current (0 Days)
S5,BAL,773,12,C60165,37464,0,Current (0 Days)
S1,KRI,604,47,C60166,46831,0,Current (0 Days)
S1,HOL,636,12,C60167,37468,0,Current (0 Days)
S5,BAL,760,72,C60168,37464,0,Current (0 Days)
S5,BAL,760,72,C60169,37464,0,Current (0 Days)
S1,KRI,742,47,C60170,46830,0,Current (0 Days)
S1,KRI,654,49,C60171,32776,0,Current (0 Days)
S1,RAM,633,80,C60172,37469,0,Current (0 Days)
S2,NIL,358,71,C60173,46831,0,Current (0 Days)
S2,NIL,358,71,C60174,46831,0,Current (0 Days)
S2,NIL,357,13,C60175,37468,0,Current (0 Days)
S1,CHA,639,12,C60176,37460,0,Current (0 Days)
S4,KUN,754,66,C60177,37460,0,Current (0 Days)
S1,CHA,772,13,C60178,37464,0,Current (0 Days)
S1,CHA,772,13,C60179,37464,0,Current (0 Days)
S1,CHA,642,13,C60180,37462,0,Current (0 Days)
S2,NIL,356,18,C60181,46831,0,Current (0 Days)
S5,GAR,743,56,C60182,37468,0,Current (0 Days)
S1,SIN,479,12,C60183,33734,0,Current (0 Days)
S5,GAR,773,10,C60184,37462,0,Current (0 Days)
S5,GAR,773,10,C60185,37462,0,Current (0 Days)
S5,GAR,743,48,C60186,46830,0,Current (0 Days)
S5,GAR,751,57,C60187,47232,0,Current (0 Days)
S5,GAR,743,49,C60188,37469,0,Current (0 Days)
S2,AUR,239,11,C60189,37462,0,Current (0 Days)
S2,AUR,239,11,C60190,37462,0,Current (0 Days)
S2,AUR,239,11,C60191,37462,0,Current (0 Days)
S2,AUR,239,11,C60192,37462,0,Current (0 Days)
S2,AUR,239,11,C60193,37462,0,Current (0 Days)
S2,AUR,242,11,C60194,37464,0,Current (0 Days)
S2,AUR,239,11,C60195,37462,0,Current (0 Days)
S1,HOS,515,19,C60196,46831,0,Current (0 Days)
S1,KUD,519,61,C60197,17027,0,Current (0 Days)
S6,REN,749,55,C60198,46830,0,Current (0 Days)
S1,RAM,636,13,C60199,37469,0,Current (0 Days)
S1,RAM,636,13,C60200,37469,0,Current (0 Days)
S1,RAM,636,13,C60201,37469,0,Current (0 Days)
S1,RAM,635,68,C60202,18764,0,Current (0 Days)
S1,SHI,552,13,C60203,37464,0,Current (0 Days)
S5,BHA,761,12,C60204,26260,0,Current (0 Days)
S5,BHA,764,95,C60205,22685,0,Current (0 Days)
S2,AUR,239,15,C60206,37468,0,Current (0 Days)
S2,NAI,204,12,C60207,26603,0,Current (0 Days)
S2,AHM,354,40,C60208,34682,0,Current (0 Days)
S1,SAN,736,60,C60209,46830,0,Current (0 Days)
S2,AHM,203,42,C60210,47232,0,Current (0 Days)
S5,DAL,749,55,C60211,46830,0,Current (0 Days)
S2,AUR,239,19,C60212,37462,0,Current (0 Days)
S5,DAL,740,10,C60213,26254,0,Current (0 Days)
S2,BAS,213,22,C60214,37468,0,Current (0 Days)
S2,DEU,449,13,C60215,26260,0,Current (0 Days)
S2,DEU,449,13,C60216,26260,0,Current (0 Days)
S3,LAH,778,13,C60217,37144,0,Current (0 Days)
S3,LAH,778,13,C60218,37144,0,Current (0 Days)
S3,LAH,778,13,C60219,37144,0,Current (0 Days)
S3,LAH,778,13,C60220,37144,0,Current (0 Days)
S5,DAL,744,52,C60221,37137,0,Current (0 Days)
S5,DAL,740,95,C60222,37468,0,Current (0 Days)
S2,SHI,108,13,C60223,32785,0,Current (0 Days)
S2,SHI,108,13,C60224,33058,0,Current (0 Days)
S2,SHI,108,13,C60225,32785,0,Current (0 Days)
S2,SHI,108,13,C60226,32785,0,Current (0 Days)
S3,NAR,774,11,C60227,25902,0,Current (0 Days)
S2,SHI,108,13,C60228,32785,0,Current (0 Days)
S2,HAD,195,13,C60229,37468,0,Current (0 Days)
S2,HAD,195,13,C60230,37468,0,Current (0 Days)
S2,DEU,225,90,C60231,37144,0,Current (0 Days)
S2,DEU,225,12,C60232,37468,0,Current (0 Days)
S2,DEU,225,12,C60233,37468,0,Current (0 Days)
S2,SHI,101,36,C60234,32776,0,Current (0 Days)
S2,SHI,101,16,C60235,32776,0,Current (0 Days)
S2,DEU,225,12,C60236,37468,0,Current (0 Days)
S2,BAD,227,16,C60237,37462,0,Current (0 Days)
S2,BAD,227,13,C60238,37462,0,Current (0 Days)
S2,DHU,255,42,C60239,46427,0,Current (0 Days)
S2,DHU,255,42,C60240,46427,0,Current (0 Days)
S2,DHU,255,42,C60241,46427,0,Current (0 Days)
S2,DHU,255,42,C60242,47633,0,Current (0 Days)
S3,NAR,748,55,C60243,37467,0,Current (0 Days)
S2,NAI,200,13,C60244,37144,0,Current (0 Days)
S2,LAT,354,12,C60245,32783,0,Current (0 Days)
S2,NAI,200,13,C60246,37144,0,Current (0 Days)
S2,AUR,242,13,C60247,37462,0,Current (0 Days)
S2,NAI,200,13,C60248,37144,0,Current (0 Days)
S2,LAT,352,43,C60249,38104,0,Current (0 Days)
S2,LAT,352,43,C60250,38104,0,Current (0 Days)
S2,NAI,200,13,C60251,37144,0,Current (0 Days)
S2,AUR,242,13,C60252,37462,0,Current (0 Days)
S2,NAI,200,13,C60253,37144,0,Current (0 Days)
S2,AUR,242,13,C60254,37462,0,Current (0 Days)
S2,NAI,200,13,C60255,37144,0,Current (0 Days)
S2,NAI,200,13,C60256,37144,0,Current (0 Days)
S2,NAI,200,13,C60257,37144,0,Current (0 Days)
S2,AMB,349,17,C60258,46831,0,Current (0 Days)
S2,NIL,357,11,C60259,37468,0,Current (0 Days)
S2,AHM,353,26,C60260,37464,0,Current (0 Days)
S2,AHM,353,26,C60261,37464,0,Current (0 Days)
S2,AMB,228,34,C60262,37468,0,Current (0 Days)
S2,BAD,772,12,C60263,37144,0,Current (0 Days)
S2,GAN,220,57,C60264,46830,0,Current (0 Days)
S2,PAC,269,42,C60265,37462,0,Current (0 Days)
S2,BAD,772,12,C60266,37144,0,Current (0 Days)
S2,JIN,215,13,C60267,32777,0,Current (0 Days)
S2,PAC,269,42,C60268,37462,0,Current (0 Days)
S2,JIN,215,13,C60269,37468,0,Current (0 Days)
S1,NAN,749,57,C60270,37460,0,Current (0 Days)
S2,AKA,195,18,C60271,37784,0,Current (0 Days)
S1,NAN,661,49,C60272,37462,0,Current (0 Days)
S2,AKA,212,73,C60273,37144,0,Current (0 Days)
S2,AKA,213,82,C60274,37460,0,Current (0 Days)
S2,AKA,213,12,C60275,37460,0,Current (0 Days)
S2,LAT,355,37,C60276,32777,0,Current (0 Days)
S2,AKA,213,82,C60277,37460,0,Current (0 Days)
S2,DHU,255,42,C60278,46427,0,Current (0 Days)
S2,DHU,255,42,C60279,46427,0,Current (0 Days)
S2,DHU,255,42,C60280,46831,0,Current (0 Days)
S6,REN,754,79,C60281,37464,0,Current (0 Days)
S2,DHU,255,42,C60282,46427,0,Current (0 Days)
S2,DHU,255,42,C60283,46427,0,Current (0 Days)
S2,DHU,153,20,C60284,37468,0,Current (0 Days)
S2,DHU,153,20,C60285,37468,0,Current (0 Days)
S1,SIR,745,13,C60286,37462,0,Current (0 Days)
S2,DHU,151,12,C60287,37462,0,Current (0 Days)
S2,DHU,151,12,C60288,37462,0,Current (0 Days)
S2,DHU,151,12,C60289,37462,0,Current (0 Days)
S2,JIN,215,13,C60290,32777,0,Current (0 Days)
S1,SIR,745,13,C60291,37462,0,Current (0 Days)
S2,AMB,225,11,C60292,37467,0,Current (0 Days)
S2,AMB,225,11,C60293,37467,0,Current (0 Days)
S1,GAN,484,13,C60294,37460,0,Current (0 Days)
S1,GAN,484,13,C60295,37786,0,Current (0 Days)
S1,GAN,484,13,C60296,37460,0,Current (0 Days)
S1,GUN,664,51,C60297,46830,0,Current (0 Days)
S2,AKA,211,14,C60298,47232,0,Current (0 Days)
S2,DHU,256,59,C60299,37144,0,Current (0 Days)
S2,DHU,256,59,C60300,37144,0,Current (0 Days)
S4,PAT,749,55,C60301,37464,0,Current (0 Days)
S2,MEH,395,12,C60302,37462,0,Current (0 Days)
S2,MEH,395,12,C60303,37462,0,Current (0 Days)
S2,MEH,395,12,C60304,37462,0,Current (0 Days)
S2,PAI,341,36,C60305,37462,0,Current (0 Days)
S2,PAI,341,13,C60306,37462,0,Current (0 Days)
S2,MEH,396,57,C60307,37468,0,Current (0 Days)
S2,PAI,341,13,C60308,37462,0,Current (0 Days)
S2,MEH,396,57,C60309,37468,0,Current (0 Days)
S2,PAI,341,13,C60310,37469,0,Current (0 Days)
S2,PAI,341,13,C60311,37462,0,Current (0 Days)
S2,PAI,341,13,C60312,37462,0,Current (0 Days)
S2,PAI,341,13,C60313,37462,0,Current (0 Days)
S1,BAL,517,41,C60314,37460,0,Current (0 Days)
S2,SHA,279,20,C60315,46831,0,Current (0 Days)
S1,CHA,639,12,C60316,37468,0,Current (0 Days)
S1,RAM,649,13,C60317,37790,0,Current (0 Days)
S1,RAM,649,13,C60318,37790,0,Current (0 Days)
S1,RAM,649,13,C60319,37790,0,Current (0 Days)
S2,JIN,215,13,C60320,32785,0,Current (0 Days)
S1,RAM,635,13,C60321,37464,0,Current (0 Days)
S1,RAM,635,13,C60322,37790,0,Current (0 Days)
S1,RAM,765,79,C60323,37462,0,Current (0 Days)
S3,RUN,765,98,C60324,35566,0,Current (0 Days)
S3,RUN,778,13,C60325,37468,0,Current (0 Days)
S3,RUN,778,13,C60326,37468,0,Current (0 Days)
S3,RUN,778,13,C60327,37468,0,Current (0 Days)
S3,RUN,778,13,C60328,37468,0,Current (0 Days)
S1,RAM,635,13,C60329,34686,0,Current (0 Days)
S3,MOT,743,56,C60330,47633,0,Current (0 Days)
S1,RAM,635,13,C60331,37460,0,Current (0 Days)
S1,HOS,736,89,C60332,37464,0,Current (0 Days)
S1,HOS,736,21,C60333,37464,0,Current (0 Days)
S2,SIL,236,43,C60334,46830,0,Current (0 Days)
S1,CHA,772,13,C60335,37468,0,Current (0 Days)
S1,CHA,772,94,C60336,37462,0,Current (0 Days)
S2,SIL,237,36,C60337,46830,0,Current (0 Days)
S2,DHU,120,41,C60338,37468,0,Current (0 Days)
S2,DHU,120,41,C60339,37468,0,Current (0 Days)
S3,BAH,776,12,C60340,37462,0,Current (0 Days)
S1,CHA,642,10,C60341,37464,0,Current (0 Days)
S5,BHA,776,12,C60342,37469,0,Current (0 Days)
S5,BHA,760,12,C60343,37468,0,Current (0 Days)
S2,HAD,180,10,C60344,32785,0,Current (0 Days)
S1,TUR,591,12,C60345,37786,0,Current (0 Days)
S1,HOS,515,15,C60346,29928,0,Current (0 Days)
S1,HOS,515,15,C60347,37468,0,Current (0 Days)
S1,HOS,486,77,C60348,37460,0,Current (0 Days)
S1,HOS,486,77,C60349,37460,0,Current (0 Days)
S1,HOS,486,77,C60350,37460,0,Current (0 Days)
S2,HAD,194,38,C60351,37460,0,Current (0 Days)
S1,HOS,486,77,C60352,37460,0,Current (0 Days)
S1,HOS,486,77,C60353,37460,0,Current (0 Days)
S1,SIR,477,13,C60354,37468,0,Current (0 Days)
S1,NAN,659,12,C60355,37464,0,Current (0 Days)
S1,HOL,636,13,C60356,37462,0,Current (0 Days)
S1,HOL,636,13,C60357,37462,0,Current (0 Days)
S2,PAI,245,39,C60358,37464,0,Current (0 Days)
S1,CHA,628,13,C60359,37467,0,Current (0 Days)
S1,HOL,636,13,C60360,37462,0,Current (0 Days)
S1,CHA,628,13,C60361,37462,0,Current (0 Days)
S1,HOL,636,13,C60362,37462,0,Current (0 Days)
S1,HOL,638,54,C60363,37462,0,Current (0 Days)
S2,NAN,203,24,C60364,46830,0,Current (0 Days)
S3,PHU,770,91,C60365,37784,0,Current (0 Days)
S3,PHU,770,91,C60366,37784,0,Current (0 Days)
S1,HOL,636,57,C60367,37468,0,Current (0 Days)
S1,KUD,519,12,C60368,37464,0,Current (0 Days)
S2,HAD,194,75,C60369,37786,0,Current (0 Days)
S1,KUD,519,12,C60370,37464,0,Current (0 Days)
S2,HAD,195,13,C60371,37468,0,Current (0 Days)
S1,SIR,477,76,C60372,37462,0,Current (0 Days)
S1,KUD,518,13,C60373,37460,0,Current (0 Days)
S1,KUD,518,13,C60374,37460,0,Current (0 Days)
S1,KUD,518,46,C60375,37460,0,Current (0 Days)
S3,BAG,761,91,C60376,32503,0,Current (0 Days)
S3,BAG,761,91,C60377,32503,0,Current (0 Days)
S2,SHI,108,13,C60378,32785,0,Current (0 Days)
S2,AUR,239,11,C60379,37462,0,Current (0 Days)
S2,HAD,195,39,C60380,46830,0,Current (0 Days)
S2,HAD,195,39,C60381,46830,0,Current (0 Days)
S2,HAD,195,39,C60382,46830,0,Current (0 Days)
S2,HAD,195,39,C60383,46830,0,Current (0 Days)
S2,HAD,195,13,C60384,37468,0,Current (0 Days)
S5,BAL,774,12,C60385,37468,0,Current (0 Days)
S5,BAL,775,10,C60386,37464,0,Current (0 Days)
S2,NAN,197,45,C60387,46831,0,Current (0 Days)
S2,NAN,202,10,C60388,39366,0,Current (0 Days)
S3,BAG,773,10,C60389,37144,0,Current (0 Days)
S5,BAL,773,11,C60390,37464,0,Current (0 Days)
S5,JAP,775,10,C60391,37462,0,Current (0 Days)
S3,BAH,776,12,C60392,37786,0,Current (0 Days)
S1,HOS,756,67,C60393,47232,0,Current (0 Days)
S3,BAH,757,12,C60394,37464,0,Current (0 Days)
S3,PHU,777,13,C60395,37784,0,Current (0 Days)
S4,KUN,777,13,C60396,38110,0,Current (0 Days)
S4,KUN,777,13,C60397,38110,0,Current (0 Days)
S3,MOT,746,56,C60398,47232,0,Current (0 Days)
S1,GAN,516,13,C60399,37144,0,Current (0 Days)
S3,SHE,777,12,C60400,37464,0,Current (0 Days)
S3,SHE,777,12,C60401,37464,0,Current (0 Days)
S3,SHE,769,13,C60402,37144,0,Current (0 Days)
S3,SHE,769,13,C60403,37144,0,Current (0 Days)
S3,SHE,769,13,C60404,37144,0,Current (0 Days)
S3,SHE,769,13,C60405,37144,0,Current (0 Days)
S3,SHE,769,13,C60406,37144,0,Current (0 Days)
S5,JAP,755,64,C60407,37464,0,Current (0 Days)
S1,SOR,546,13,C60408,34678,0,Current (0 Days)
S1,SOR,546,13,C60409,37464,0,Current (0 Days)
S3,RUN,755,12,C60410,37460,0,Current (0 Days)
S3,BAH,756,13,C60411,37144,0,Current (0 Days)
S3,BAH,756,13,C60412,37144,0,Current (0 Days)
S3,BAH,756,13,C60413,37144,0,Current (0 Days)
S3,BAH,756,13,C60414,37144,0,Current (0 Days)
S3,SHE,769,13,C60415,37144,0,Current (0 Days)
S3,SHE,775,12,C60416,37137,0,Current (0 Days)
S3,SHE,775,12,C60417,37137,0,Current (0 Days)
S3,SHE,775,12,C60418,37137,0,Current (0 Days)
S3,SHE,775,12,C60419,37137,0,Current (0 Days)
S3,SHE,775,12,C60420,37137,0,Current (0 Days)
S3,SHE,763,98,C60421,37469,0,Current (0 Days)
S5,DAL,745,49,C60422,46427,0,Current (0 Days)
S4,BAL,766,13,C60423,26608,0,Current (0 Days)
S4,BAL,766,13,C60424,26608,0,Current (0 Days)
S1,SHI,553,33,C60425,46831,0,Current (0 Days)
S3,SAK,765,13,C60426,37469,0,Current (0 Days)
S2,NAI,203,10,C60427,38110,0,Current (0 Days)
S1,KRI,655,50,C60428,47232,0,Current (0 Days)
S2,NAI,201,18,C60429,37786,0,Current (0 Days)
S2,NAI,201,13,C60430,47633,0,Current (0 Days)
S2,CHA,275,34,C60431,36515,0,Current (0 Days)
S5,DAL,749,55,C60432,46830,0,Current (0 Days)
S1,HOS,735,62,C60433,37464,0,Current (0 Days)
S1,SIN,479,11,C60434,46830,0,Current (0 Days)
S2,BAD,227,13,C60435,37144,0,Current (0 Days)
S6,ROB,742,50,C60436,46427,0,Current (0 Days)
S2,AMB,349,12,C60437,32785,0,Current (0 Days)
S2,AMB,349,12,C60438,32777,0,Current (0 Days)
S4,KUN,777,12,C60439,28096,0,Current (0 Days)
S2,AMB,349,16,C60440,37460,0,Current (0 Days)
S2,CHA,277,44,C60441,46830,0,Current (0 Days)
S4,PAT,751,59,C60442,37468,0,Current (0 Days)
S5,GAR,743,48,C60443,46830,0,Current (0 Days)
S2,GAN,220,13,C60444,37462,0,Current (0 Days)
S3,SHE,777,13,C60445,37468,0,Current (0 Days)
S3,SHE,777,13,C60446,37468,0,Current (0 Days)
S3,SHE,777,13,C60447,37468,0,Current (0 Days)
S3,SHE,777,13,C60448,37468,0,Current (0 Days)
S5,BHA,760,12,C60449,37468,0,Current (0 Days)
S2,SHI,119,12,C60450,32503,0,Current (0 Days)
S2,AMB,226,45,C60451,37460,0,Current (0 Days)
S2,SHI,119,12,C60452,32503,0,Current (0 Days)
S5,CHH,770,94,C60453,37464,0,Current (0 Days)
S3,BAG,775,11,C60454,37468,0,Current (0 Days)
S3,LAH,776,12,C60455,37464,0,Current (0 Days)
S2,KIN,192,54,C60456,47633,0,Current (0 Days)
S2,LAT,352,71,C60457,37462,0,Current (0 Days)
S2,MEH,453,11,C60458,37468,0,Current (0 Days)
S2,MEH,453,11,C60459,37468,0,Current (0 Days)
S2,MEH,453,11,C60460,37468,0,Current (0 Days)
S2,KIN,193,34,C60461,37462,0,Current (0 Days)
S2,KIN,193,40,C60462,37462,0,Current (0 Days)
S2,KIN,193,51,C60463,46830,0,Current (0 Days)
S2,SIL,236,22,C60464,37137,0,Current (0 Days)
S2,SIL,236,21,C60465,37144,0,Current (0 Days)
S2,SIL,223,20,C60466,37144,0,Current (0 Days)
S3,BAG,743,60,C60467,37464,0,Current (0 Days)
S2,LAT,352,13,C60468,33066,0,Current (0 Days)
S5,DAL,758,68,C60469,37462,0,Current (0 Days)
S5,DAL,746,72,C60470,37467,0,Current (0 Days)
S2,AKA,212,13,C60471,33060,0,Current (0 Days)
S5,DAL,772,10,C60472,37469,0,Current (0 Days)
S2,AKA,212,13,C60473,37784,0,Current (0 Days)
S2,HAD,194,98,C60474,37144,0,Current (0 Days)
S2,JIN,215,13,C60475,37460,0,Current (0 Days)
S2,JIN,215,13,C60476,37460,0,Current (0 Days)
S2,AUR,238,43,C60477,38102,0,Current (0 Days)
S2,NIL,366,12,C60478,37462,0,Current (0 Days)
S2,AUR,238,43,C60479,37462,0,Current (0 Days)
S2,NIL,357,93,C60480,37464,0,Current (0 Days)
S2,AUR,238,43,C60481,37462,0,Current (0 Days)
S2,NIL,358,13,C60482,37144,0,Current (0 Days)
S3,SAK,775,11,C60483,37462,0,Current (0 Days)
S2,NIL,366,11,C60484,37462,0,Current (0 Days)
S2,NIL,366,11,C60485,37462,0,Current (0 Days)
S2,AUR,242,12,C60486,37464,0,Current (0 Days)
S2,AMB,227,13,C60487,37137,0,Current (0 Days)
S2,AMB,227,12,C60488,37462,0,Current (0 Days)
S2,JIN,215,10,C60489,37468,0,Current (0 Days)
S3,PHU,777,13,C60490,37784,0,Current (0 Days)
S3,PHU,777,13,C60491,37784,0,Current (0 Days)
S2,CHA,282,36,C60492,37137,0,Current (0 Days)
S3,PHU,777,13,C60493,37784,0,Current (0 Days)
S2,CHA,282,94,C60494,37468,0,Current (0 Days)
S2,DEU,224,13,C60495,37462,0,Current (0 Days)
S2,DEU,224,13,C60496,37462,0,Current (0 Days)
S2,DEU,224,13,C60497,37462,0,Current (0 Days)
S2,DEU,224,13,C60498,37462,0,Current (0 Days)
S2,DEU,224,13,C60499,37462,0,Current (0 Days)
S2,DEU,225,93,C60500,37464,0,Current (0 Days)
S2,AKA,212,20,C60501,45885,0,Current (0 Days)
S2,AKA,212,23,C60502,37144,0,Current (0 Days)
S2,SHA,275,12,C60503,32778,0,Current (0 Days)
S2,SHA,275,12,C60504,32778,0,Current (0 Days)
S2,SHA,275,12,C60505,32778,0,Current (0 Days)
S2,SHA,275,13,C60506,37462,0,Current (0 Days)
S2,SHA,279,13,C60507,33066,0,Current (0 Days)
S2,SHA,279,13,C60508,33066,0,Current (0 Days)
S1,SIR,745,13,C60509,37462,0,Current (0 Days)
S2,SHA,275,10,C60510,37460,0,Current (0 Days)
S2,SHA,275,13,C60511,37469,0,Current (0 Days)
S1,SIR,745,12,C60512,37462,0,Current (0 Days)
S2,SHA,275,13,C60513,37462,0,Current (0 Days)
S3,PHU,757,12,C60514,37786,0,Current (0 Days)
S1,NAN,660,75,C60515,37460,0,Current (0 Days)
S1,SHI,552,39,C60516,37468,0,Current (0 Days)
S1,NAN,660,63,C60517,37468,0,Current (0 Days)
S1,HOL,637,13,C60518,37784,0,Current (0 Days)
S1,HOL,637,13,C60519,37460,0,Current (0 Days)
S2,DHU,146,45,C60520,47232,0,Current (0 Days)
S1,HOL,637,13,C60521,33730,0,Current (0 Days)
S2,NIL,357,10,C60522,37144,0,Current (0 Days)
S2,NIL,357,10,C60523,37144,0,Current (0 Days)
S2,NIL,357,10,C60524,37144,0,Current (0 Days)
S2,NIL,357,10,C60525,37144,0,Current (0 Days)
S2,NIL,357,10,C60526,37144,0,Current (0 Days)
S2,NIL,357,10,C60527,37144,0,Current (0 Days)
S3,NAR,767,85,C60528,37468,0,Current (0 Days)
S3,NAR,745,53,C60529,37467,0,Current (0 Days)
S3,NAR,767,12,C60530,37468,0,Current (0 Days)
S3,NAR,767,12,C60531,37468,0,Current (0 Days)
S3,NAR,767,12,C60532,37468,0,Current (0 Days)
S3,CHA,750,13,C60533,37790,0,Current (0 Days)
S3,CHA,750,13,C60534,37790,0,Current (0 Days)
S3,CHA,770,13,C60535,37462,0,Current (0 Days)
S3,CHA,770,13,C60536,37464,0,Current (0 Days)
S3,CHA,770,13,C60537,37464,0,Current (0 Days)
